order_id,customer_id,product_id,quantity,order_date
931,663,84,2,2025-11-07
932,22,58,4,2026-02-15
933,212,35,2,2025-06-08
934,198,40,3,2025-05-21
935,562,49,3,2025-12-12
936,304,40,5,2025-08-24
937,648,32,5,2025-07-19
938,899,45,4,2025-04-08
939,507,50,4,2025-05-13
940,640,69,1,2025-05-12
941,87,90,3,2025-12-13
942,819,34,1,2025-08-09
943,396,16,2,2025-05-31
944,281,66,4,2025-06-11
945,942,85,3,2025-06-22
946,435,25,3,2025-04-28
947,501,94,1,2026-01-15
948,107,84,1,2025-10-22
949,298,60,2,2025-08-01
950,558,47,1,2025-06-15
951,715,95,2,2025-09-18
952,723,13,3,2026-02-07
953,38,40,2,2025-03-04
954,913,83,5,2025-12-24
955,371,86,1,2026-02-07
956,796,10,5,2025-05-04
957,901,78,4,2025-06-02
958,376,58,5,2026-02-09
959,60,52,4,2025-09-15
960,724,91,2,2026-01-08
961,259,90,3,2025-12-03
962,979,92,2,2025-06-12
963,291,69,3,2025-03-24
964,73,15,1,2025-12-23
965,931,55,2,2025-12-24
966,411,14,4,2025-04-09
967,484,8,1,2026-02-14
968,108,61,2,2025-06-18
969,912,62,1,2025-02-18
970,379,52,1,2025-06-03
971,151,31,3,2025-10-28
972,854,11,4,2026-02-07
973,489,98,3,2025-05-03
974,825,62,2,2025-09-09
975,591,99,4,2025-05-26
976,441,63,2,2025-05-26
977,454,83,4,2025-02-18
978,662,5,2,2025-11-18
979,854,6,4,2025-12-19
980,121,52,3,2025-02-21
981,333,7,4,2025-11-05
982,231,39,4,2025-12-14
983,207,84,5,2025-11-19
984,985,23,4,2025-07-30
985,896,55,3,2025-10-16
986,53,69,5,2025-06-17
987,571,85,5,2026-01-15
988,715,16,1,2025-12-04
989,712,33,3,2025-03-30
990,420,82,3,2026-01-03
991,418,28,2,2025-12-26
992,168,26,5,2025-09-06
993,452,29,2,2025-06-21
994,236,98,4,2025-12-27
995,726,49,4,2026-01-06
996,328,7,1,2025-12-29
997,530,63,5,2025-03-29
998,460,49,5,2025-08-31
999,969,50,4,2025-07-13
1000,200,5,4,2025-03-02
1001,746,62,2,2026-02-09
1002,441,85,4,2025-12-30
1003,172,95,2,2025-06-20
1004,89,57,5,2025-05-05
1005,270,76,4,2025-09-13
1006,135,54,5,2025-04-06
1007,405,93,1,2025-10-20
1008,92,26,1,2025-02-22
1009,710,64,2,2025-07-16
1010,643,30,1,2025-02-19
1011,911,2,3,2025-09-06
1012,91,44,1,2025-06-24
1013,968,44,4,2025-06-29
1014,786,48,2,2025-11-09
1015,885,87,4,2025-04-09
1016,688,10,1,2025-09-18
1017,566,40,2,2025-11-16
1018,530,94,1,2025-07-29
1019,110,27,1,2025-04-09
1020,821,93,1,2025-06-03
1021,394,25,4,2025-04-30
1022,351,89,3,2025-04-10
1023,820,32,1,2025-02-23
1024,91,10,2,2025-11-04
1025,530,60,4,2025-06-04
1026,933,89,1,2026-01-01
1027,493,100,5,2025-08-06
1028,755,97,2,2025-08-13
1029,370,18,2,2026-01-11
1030,488,59,3,2025-07-27
1031,859,59,2,2025-02-22
1032,46,75,5,2025-03-27
1033,27,53,2,2025-10-27
1034,750,83,1,2025-10-30
1035,606,7,3,2025-02-22
1036,232,82,4,2025-10-24
1037,145,84,3,2025-06-13
1038,413,57,3,2025-07-14
1039,153,16,3,2025-10-04
1040,478,10,3,2025-11-24
1041,478,69,4,2025-06-11
1042,679,47,1,2025-08-07
1043,606,56,3,2025-03-21
1044,573,91,4,2025-12-19
1045,45,50,4,2025-03-05
1046,510,39,3,2025-04-16
1047,374,19,1,2025-12-29
1048,684,88,5,2025-12-17
1049,652,16,5,2025-05-13
1050,521,83,1,2025-10-03
1051,27,55,1,2025-10-28
1052,812,91,5,2025-04-13
1053,25,69,3,2025-11-15
1054,624,39,5,2025-06-07
1055,968,72,1,2025-09-22
1056,639,37,4,2025-05-17
1057,761,71,4,2025-12-13
1058,559,81,5,2025-04-20
1059,136,74,1,2025-10-30
1060,890,84,2,2025-12-09
1061,654,45,2,2025-03-23
1062,769,97,5,2025-08-12
1063,66,90,1,2025-05-12
1064,48,86,1,2025-05-13
1065,955,2,3,2025-09-18
1066,120,42,2,2025-03-27
1067,531,47,2,2026-01-09
1068,584,93,5,2025-07-29
1069,613,94,3,2025-11-11
1070,273,22,5,2025-05-19
1071,134,68,2,2025-03-30
1072,774,9,4,2025-09-20
1073,662,94,2,2025-12-31
1074,917,77,5,2025-03-19
1075,274,25,3,2025-09-25
1076,791,66,5,2025-11-16
1077,293,48,2,2025-08-28
1078,128,100,3,2025-02-24
1079,3,49,3,2025-12-07
1080,618,79,3,2025-09-26
1081,431,62,4,2025-05-27
1082,31,76,5,2025-03-24
1083,18,76,1,2026-01-16
1084,153,98,5,2025-11-29
1085,788,58,4,2025-05-13
1086,737,56,5,2025-06-25
1087,343,16,1,2025-09-09
1088,457,58,3,2026-01-03
1089,967,26,4,2026-01-12
1090,466,99,3,2025-09-01
1091,522,66,3,2025-12-01
1092,475,55,1,2025-10-02
1093,860,65,1,2025-06-16
1094,32,34,1,2026-02-05
1095,699,36,1,2025-04-15
1096,423,42,5,2025-08-28
1097,820,99,5,2025-07-15
1098,944,38,3,2025-10-05
1099,720,66,3,2025-12-15
1100,988,29,3,2025-11-13
1101,786,7,2,2025-06-20
1102,773,5,1,2025-12-03
1103,527,27,4,2025-05-26
1104,510,83,2,2025-06-16
1105,608,52,4,2025-04-24
1106,366,68,3,2025-06-13
1107,422,13,3,2025-12-05
1108,698,49,3,2025-11-29
1109,168,56,2,2025-08-18
1110,646,79,3,2026-01-21
1111,590,90,4,2025-11-18
1112,118,50,1,2025-08-06
1113,522,21,5,2025-07-12
1114,187,54,2,2025-03-19
1115,755,53,2,2025-06-11
1116,687,9,2,2026-01-23
1117,272,79,3,2025-11-28
1118,196,69,2,2025-09-17
1119,752,63,1,2025-11-16
1120,307,98,1,2025-06-19
1121,51,84,1,2025-03-08
1122,388,97,5,2025-08-22
1123,84,47,1,2025-09-30
1124,333,44,2,2025-04-05
1125,955,69,4,2025-09-07
1126,414,68,4,2025-12-14
1127,227,11,4,2025-05-14
1128,630,5,3,2025-10-26
1129,950,57,1,2026-01-28
1130,916,79,2,2025-07-21
1131,908,81,1,2025-07-28
1132,246,35,5,2025-05-24
1133,406,44,1,2025-08-24
1134,413,98,1,2025-12-26
1135,982,62,4,2025-03-14
1136,947,43,5,2025-04-18
1137,713,42,2,2025-05-16
1138,221,48,1,2025-03-29
1139,175,51,5,2025-04-13
1140,236,78,4,2025-07-15
1141,625,22,2,2026-02-13
1142,820,49,2,2025-08-28
1143,296,1,4,2025-12-13
1144,569,50,2,2025-07-09
1145,929,47,1,2025-07-26
1146,92,35,2,2025-12-16
1147,682,81,4,2025-07-23
1148,710,8,1,2026-02-12
1149,138,65,4,2025-08-19
1150,478,1,3,2025-09-07
1151,334,39,1,2025-05-30
1152,120,92,5,2025-07-04
1153,224,92,4,2025-10-27
1154,213,36,1,2025-07-21
1155,346,84,3,2025-07-06
1156,623,53,2,2025-06-07
1157,498,10,1,2025-02-28
1158,747,41,3,2025-04-27
1159,904,94,5,2025-03-03
1160,898,9,4,2025-08-27
1161,888,58,5,2025-06-12
1162,73,15,5,2026-01-08
1163,805,53,1,2025-05-30
1164,124,60,2,2025-03-31
1165,275,5,3,2025-02-21
1166,814,19,2,2026-01-09
1167,47,21,1,2025-12-15
1168,888,76,5,2025-06-17
1169,844,7,2,2025-08-06
1170,332,15,5,2025-08-07
1171,968,2,5,2025-07-23
1172,112,23,4,2025-06-25
1173,219,13,1,2026-01-31
1174,974,90,3,2025-12-24
1175,180,20,1,2025-05-12
1176,374,59,4,2025-04-03
1177,242,95,5,2026-02-09
1178,779,58,5,2025-07-22
1179,26,79,2,2025-09-29
1180,897,95,5,2025-09-17
1181,938,82,4,2025-03-22
1182,565,75,2,2025-03-19
1183,645,36,1,2025-05-02
1184,99,8,5,2026-01-11
1185,306,78,2,2026-02-12
1186,24,61,3,2025-02-24
1187,427,41,2,2025-07-06
1188,795,60,1,2025-03-06
1189,498,9,4,2026-01-25
1190,321,32,2,2025-11-09
1191,166,72,5,2025-07-31
1192,872,80,2,2025-12-23
1193,686,89,1,2025-10-13
1194,248,32,3,2025-11-03
1195,394,74,5,2025-08-05
1196,749,37,1,2025-06-09
1197,339,3,3,2025-09-27
1198,655,36,2,2025-05-12
1199,267,100,4,2025-12-06
1200,104,84,5,2025-12-11
1201,238,9,4,2025-12-10
1202,743,57,1,2025-12-05
1203,164,17,4,2025-12-24
1204,133,38,2,2025-11-19
1205,360,51,5,2026-01-11
1206,136,24,3,2025-11-22
1207,433,65,1,2025-10-26
1208,801,87,4,2025-11-03
1209,265,65,4,2025-09-14
1210,63,4,2,2025-03-02
1211,582,4,1,2025-07-11
1212,737,87,1,2026-02-11
1213,971,78,3,2025-08-12
1214,369,97,3,2025-08-23
1215,64,50,3,2026-02-07
1216,878,51,1,2025-10-23
1217,743,48,5,2025-11-14
1218,50,84,1,2026-01-05
1219,821,42,2,2026-01-05
1220,304,92,5,2025-09-21
1221,865,12,2,2025-10-15
1222,205,93,4,2025-11-02
1223,466,84,4,2025-10-24
1224,393,13,1,2025-07-01
1225,619,96,4,2025-11-27
1226,914,84,1,2025-05-26
1227,794,72,1,2025-10-11
1228,697,43,3,2026-01-06
1229,450,34,5,2026-01-18
1230,542,30,2,2025-08-16
1231,834,44,5,2025-09-02
1232,985,49,2,2025-03-26
1233,375,41,1,2026-01-08
1234,880,61,1,2025-08-12
1235,568,18,5,2025-05-24
1236,755,31,2,2025-03-04
1237,321,21,5,2025-09-10
1238,78,38,3,2025-12-05
1239,812,76,2,2025-04-28
1240,602,97,5,2026-02-03
1241,252,48,5,2026-01-25
1242,1000,32,4,2025-11-04
1243,361,17,5,2025-09-25
1244,547,83,4,2025-09-23
1245,241,44,4,2025-03-21
1246,228,44,5,2026-01-31
1247,657,35,4,2025-10-08
1248,296,96,5,2025-12-26
1249,805,14,3,2025-06-13
1250,578,42,4,2025-10-01
1251,77,3,2,2025-09-11
1252,342,61,3,2025-05-24
1253,13,26,4,2025-03-21
1254,223,16,5,2025-03-14
1255,980,27,2,2026-01-05
1256,1,80,1,2025-05-22
1257,97,50,4,2025-05-21
1258,717,98,2,2025-11-17
1259,124,18,3,2025-05-23
1260,132,50,5,2025-09-11
1261,219,74,4,2025-03-02
1262,344,34,2,2025-06-14
1263,325,87,5,2025-09-28
1264,333,62,1,2025-09-17
1265,604,69,5,2026-01-14
1266,656,86,1,2025-11-25
1267,467,8,4,2025-04-07
1268,839,51,2,2025-09-19
1269,782,14,2,2025-04-18
1270,804,100,2,2025-06-22
1271,138,32,5,2026-02-06
1272,298,74,3,2025-09-21
1273,260,59,2,2026-01-22
1274,938,63,3,2025-04-16
1275,765,46,2,2025-10-24
1276,143,23,5,2025-06-17
1277,182,40,1,2025-10-16
1278,420,31,2,2025-10-12
1279,334,100,2,2025-08-23
1280,274,87,2,2026-01-02
1281,992,43,1,2025-04-30
1282,141,78,2,2025-07-18
1283,969,8,4,2025-06-20
1284,561,51,1,2025-02-24
1285,640,38,1,2025-11-22
1286,839,55,4,2025-05-29
1287,516,94,5,2025-03-30
1288,970,83,1,2026-01-16
1289,455,43,5,2025-04-14
1290,922,15,1,2025-11-14
1291,828,79,1,2025-05-26
1292,545,77,2,2025-11-30
1293,43,57,2,2025-09-14
1294,278,11,4,2025-06-15
1295,517,92,2,2026-01-18
1296,231,56,3,2025-08-27
1297,30,71,1,2025-10-29
1298,800,15,5,2025-09-11
1299,14,11,2,2025-10-22
1300,174,79,4,2026-01-21
1301,95,71,5,2025-08-02
1302,393,60,1,2025-08-04
1303,932,53,1,2025-06-16
1304,70,31,1,2025-11-01
1305,623,42,1,2025-03-23
1306,430,11,5,2025-07-14
1307,855,38,4,2025-07-05
1308,890,50,3,2025-12-30
1309,977,27,2,2025-10-10
1310,431,3,5,2025-08-25
1311,472,85,3,2025-10-24
1312,90,55,4,2025-08-19
1313,496,12,1,2025-05-13
1314,679,78,1,2025-10-29
1315,585,59,3,2026-01-19
1316,786,36,5,2025-12-29
1317,67,97,4,2025-12-01
1318,690,70,4,2025-05-22
1319,878,30,5,2025-06-20
1320,51,71,1,2025-10-30
1321,983,9,5,2026-01-07
1322,75,72,5,2025-10-12
1323,916,78,2,2025-02-19
1324,821,35,1,2025-10-28
1325,167,81,3,2025-05-28
1326,141,52,3,2025-10-04
1327,797,35,1,2025-02-27
1328,710,75,5,2026-02-05
1329,704,40,4,2025-11-22
1330,543,53,5,2025-10-06
1331,393,19,5,2025-08-02
1332,91,75,5,2025-12-14
1333,882,62,4,2025-09-02
1334,146,61,2,2025-07-20
1335,230,36,4,2025-09-07
1336,883,22,1,2025-06-21
1337,322,95,4,2025-04-14
1338,201,82,3,2025-12-30
1339,395,89,1,2025-08-02
1340,902,56,3,2025-09-13
1341,948,85,1,2025-02-21
1342,389,47,4,2025-07-16
1343,89,31,2,2026-01-18
1344,595,59,4,2025-07-28
1345,232,53,3,2025-06-03
1346,470,77,1,2025-06-21
1347,255,90,1,2025-12-27
1348,798,78,3,2025-05-05
1349,875,68,3,2025-11-07
1350,751,58,2,2025-04-18
1351,673,19,1,2025-08-18
1352,200,15,5,2025-02-28
1353,771,70,5,2025-08-19
1354,738,22,5,2025-05-27
1355,406,22,4,2025-03-06
1356,455,82,5,2025-08-21
1357,631,14,1,2025-05-16
1358,191,71,2,2026-01-03
1359,461,49,4,2025-03-25
1360,387,39,4,2025-09-15
1361,332,36,3,2025-07-06
1362,331,65,2,2025-02-21
1363,381,14,4,2026-01-25
1364,349,46,5,2025-03-15
1365,248,76,3,2026-02-07
1366,475,43,3,2026-01-19
1367,427,86,4,2025-12-19
1368,129,17,1,2026-01-02
1369,325,84,3,2025-04-01
1370,380,27,2,2025-10-18
1371,804,16,3,2025-10-06
1372,481,8,4,2026-01-19
1373,171,33,5,2025-10-17
1374,827,36,4,2025-12-28
1375,948,75,5,2025-07-23
1376,403,10,4,2025-06-25
1377,767,61,2,2025-07-19
1378,295,40,4,2025-06-08
1379,729,12,3,2025-12-14
1380,988,77,5,2025-09-11
1381,483,9,3,2025-07-01
1382,61,46,1,2025-03-16
1383,633,35,2,2025-10-10
1384,566,91,1,2025-05-31
1385,411,98,3,2025-08-27
1386,274,91,1,2026-01-16
1387,669,39,2,2025-11-28
1388,995,81,5,2025-06-12
1389,212,12,3,2025-07-14
1390,965,35,3,2025-08-04
1391,74,53,1,2026-02-16
1392,353,15,2,2025-04-24
1393,505,46,3,2025-07-06
1394,998,80,4,2026-02-08
1395,976,73,4,2025-11-24
1396,144,24,2,2025-11-27
1397,648,46,1,2025-09-06
1398,520,34,1,2025-06-26
1399,622,89,2,2025-09-05
1400,288,95,2,2025-10-27
1401,248,35,5,2025-06-13
1402,637,39,3,2025-06-05
1403,402,79,5,2025-06-06
1404,605,65,1,2025-11-28
1405,347,33,3,2025-05-02
1406,363,76,3,2025-08-26
1407,416,28,5,2025-11-04
1408,526,10,1,2025-09-21
1409,932,87,3,2025-11-20
1410,940,52,2,2026-01-24
1411,277,23,5,2025-03-15
1412,29,35,5,2025-10-29
1413,196,62,5,2025-07-16
1414,347,51,1,2025-12-08
1415,128,7,4,2026-01-03
1416,707,84,4,2025-10-19
1417,495,81,4,2025-10-05
1418,29,89,3,2025-05-08
1419,2,19,1,2025-10-07
1420,816,83,3,2025-10-28
1421,96,41,4,2025-05-14
1422,239,85,3,2025-07-08
1423,530,66,4,2025-10-26
1424,251,80,3,2025-03-25
1425,14,14,2,2025-05-29
1426,868,32,1,2025-11-03
1427,685,45,2,2025-02-22
1428,257,44,3,2025-09-29
1429,246,7,1,2025-06-14
1430,947,87,3,2025-11-15
1431,866,53,5,2026-01-20
1432,576,92,2,2025-10-19
1433,95,34,1,2025-09-06
1434,452,8,3,2025-08-17
1435,938,16,2,2025-10-06
1436,809,68,4,2025-10-10
1437,290,42,4,2025-12-06
1438,550,56,3,2025-06-10
1439,863,39,1,2026-02-05
1440,680,44,5,2026-02-17
1441,445,42,4,2026-01-14
1442,958,64,2,2025-07-20
1443,972,9,3,2025-06-24
1444,419,49,2,2025-05-09
1445,551,57,2,2025-11-06
1446,782,77,4,2025-11-09
1447,634,20,2,2025-11-02
1448,814,19,1,2025-06-04
1449,54,42,5,2025-09-30
1450,48,54,2,2026-02-14
1451,807,46,4,2025-09-08
1452,744,7,4,2025-04-03
1453,157,93,1,2025-07-14
1454,185,73,5,2025-03-01
1455,516,10,2,2025-12-28
1456,889,65,4,2025-07-10
1457,323,47,3,2025-04-02
1458,563,3,3,2025-06-01
1459,170,25,3,2025-11-12
1460,768,58,4,2025-03-10
1461,831,69,4,2025-10-22
1462,579,21,5,2026-01-03
1463,285,100,4,2025-10-17
1464,583,64,2,2026-01-17
1465,340,81,2,2025-11-11
1466,377,71,1,2025-02-18
1467,567,32,3,2025-05-25
1468,327,19,3,2025-11-11
1469,588,4,4,2025-05-08
1470,931,32,1,2025-05-25
1471,724,45,2,2026-01-01
1472,1000,96,1,2025-05-19
1473,792,5,3,2025-05-15
1474,503,58,4,2026-02-04
1475,538,30,5,2026-02-12
1476,510,80,2,2025-02-27
1477,919,71,3,2025-09-13
1478,960,8,4,2025-05-28
1479,250,7,5,2025-03-06
1480,398,84,2,2025-12-29
1481,842,66,1,2025-07-12
1482,402,15,5,2025-05-09
1483,622,74,3,2025-09-24
1484,643,46,4,2025-11-25
1485,200,43,4,2025-07-12
1486,717,41,3,2025-05-14
1487,919,6,2,2025-03-17
1488,65,67,5,2025-09-15
1489,758,47,5,2026-02-11
1490,811,46,2,2026-01-16
1491,148,1,4,2025-03-18
1492,202,26,4,2025-07-11
1493,311,2,3,2025-03-27
1494,415,9,2,2025-09-03
1495,693,76,3,2025-05-04
1496,469,16,3,2026-01-14
1497,341,30,4,2026-01-03
1498,379,6,2,2025-07-21
1499,468,12,4,2025-04-15
1500,113,66,5,2025-03-29
1501,463,75,5,2025-07-17
1502,665,67,1,2025-06-21
1503,487,35,3,2025-11-20
1504,117,56,2,2026-01-29
1505,198,35,1,2025-03-26
1506,254,57,3,2025-10-28
1507,62,86,4,2025-11-23
1508,717,61,1,2025-04-11
1509,515,43,1,2026-01-13
1510,426,23,1,2025-05-19
1511,340,7,2,2025-10-24
1512,755,67,3,2025-07-22
1513,825,53,3,2025-04-24
1514,986,28,4,2025-02-22
1515,504,5,4,2025-02-22
1516,552,20,2,2025-03-31
1517,835,16,1,2025-07-15
1518,12,6,2,2026-02-07
1519,635,16,4,2025-10-25
1520,934,49,5,2025-04-15
1521,188,80,2,2025-03-08
1522,241,47,1,2025-05-07
1523,372,71,2,2025-03-19
1524,463,12,2,2025-04-26
1525,233,42,3,2025-05-21
1526,666,15,3,2025-04-25
1527,693,47,4,2025-04-23
1528,731,92,2,2025-08-31
1529,334,50,1,2025-12-11
1530,443,17,4,2025-07-08
1531,834,81,1,2025-05-21
1532,813,74,2,2025-12-10
1533,146,83,3,2026-01-13
1534,191,63,4,2025-09-30
1535,878,82,4,2025-06-17
1536,432,27,3,2025-03-16
1537,408,89,5,2025-03-09
1538,744,40,4,2026-01-20
1539,845,61,4,2025-11-25
1540,903,51,2,2025-12-12
1541,431,89,4,2025-11-20
1542,143,77,1,2025-07-14
1543,333,64,3,2025-03-21
1544,395,35,2,2025-11-16
1545,990,82,5,2025-08-28
1546,614,10,1,2026-02-01
1547,27,21,3,2025-08-22
1548,314,37,1,2026-02-05
1549,968,9,4,2025-10-28
1550,309,10,4,2025-03-25
1551,424,91,1,2026-01-26
1552,582,46,1,2025-04-17
1553,366,69,2,2025-06-12
1554,887,46,4,2026-01-19
1555,386,65,5,2025-03-22
1556,976,65,1,2025-04-17
1557,706,53,5,2025-12-22
1558,581,98,3,2025-05-30
1559,615,60,5,2025-11-22
1560,705,72,4,2025-09-14
1561,725,51,4,2025-04-22
1562,6,17,4,2025-04-20
1563,227,4,1,2025-04-20
1564,425,38,1,2025-09-09
1565,479,50,4,2025-08-17
1566,186,87,1,2025-06-06
1567,732,91,3,2025-12-24
1568,51,3,4,2026-01-25
1569,656,30,2,2025-11-06
1570,917,34,5,2025-12-13
1571,739,77,4,2025-03-03
1572,301,5,5,2025-07-07
1573,691,76,1,2025-12-21
1574,526,60,1,2025-03-15
1575,491,12,2,2025-05-14
1576,948,78,3,2025-09-19
1577,261,5,3,2025-10-12
1578,119,32,1,2025-10-23
1579,570,97,4,2026-01-02
1580,793,57,2,2025-04-03
1581,233,79,4,2025-04-14
1582,157,85,5,2025-09-24
1583,163,89,3,2025-12-18
1584,513,59,1,2025-07-24
1585,246,52,5,2026-01-30
1586,798,27,1,2025-03-02
1587,962,34,4,2025-12-05
1588,332,84,1,2026-01-27
1589,866,5,2,2025-11-13
1590,446,57,3,2025-08-09
1591,795,47,1,2025-07-26
1592,22,62,3,2025-11-20
1593,246,73,3,2025-07-16
1594,950,44,1,2025-08-26
1595,310,48,1,2025-08-14
1596,585,82,1,2025-05-04
1597,479,48,3,2025-03-04
1598,462,25,3,2026-02-05
1599,155,20,5,2025-12-18
1600,252,99,1,2025-11-13
1601,678,70,1,2026-01-04
1602,596,25,5,2026-01-15
1603,328,87,3,2025-08-12
1604,241,92,2,2025-12-30
1605,64,2,3,2025-08-08
1606,41,46,2,2025-05-20
1607,871,70,3,2025-06-07
1608,930,63,5,2025-08-09
1609,806,61,4,2026-01-20
1610,543,74,5,2025-10-06
1611,250,44,4,2025-03-22
1612,651,78,1,2025-08-23
1613,354,87,3,2025-08-03
1614,61,90,2,2025-10-06
1615,139,89,1,2025-03-03
1616,806,54,2,2025-10-13
1617,491,60,3,2025-04-17
1618,235,35,4,2025-06-24
1619,826,11,2,2025-05-12
1620,385,79,5,2026-01-05
1621,345,1,2,2025-09-15
1622,784,59,1,2025-04-17
1623,374,23,3,2025-12-16
1624,729,63,5,2026-02-09
1625,479,55,5,2025-06-28
1626,786,90,5,2025-11-28
1627,919,70,1,2025-06-15
1628,185,17,4,2025-05-03
1629,517,68,2,2025-05-18
1630,180,42,3,2025-09-12
1631,939,7,5,2025-12-06
1632,937,72,1,2025-07-06
1633,158,75,5,2025-05-10
1634,655,60,5,2025-09-14
1635,481,88,3,2026-02-04
1636,492,45,1,2025-03-19
1637,811,47,4,2025-12-18
1638,328,94,5,2025-09-05
1639,4,95,1,2025-12-26
1640,673,85,4,2025-07-31
1641,794,76,2,2025-11-05
1642,462,33,5,2025-04-25
1643,674,28,3,2025-03-15
1644,677,93,2,2025-06-22
1645,310,94,4,2025-08-02
1646,959,22,2,2025-06-08
1647,640,57,2,2025-04-08
1648,249,17,4,2025-10-20
1649,463,32,3,2026-02-09
1650,238,19,5,2025-12-10
1651,215,26,2,2025-07-28
1652,861,8,5,2025-03-01
1653,646,85,4,2025-05-13
1654,960,20,5,2025-11-06
1655,62,65,3,2025-03-14
1656,794,8,3,2025-08-26
1657,952,31,5,2025-02-17
1658,463,54,4,2025-03-13
1659,512,94,4,2025-08-26
1660,627,22,3,2025-05-10
1661,326,32,4,2025-11-24
1662,597,26,3,2025-10-05
1663,548,76,3,2025-04-11
1664,925,81,5,2025-05-08
1665,922,21,5,2025-06-04
1666,6,69,4,2025-11-26
1667,332,61,4,2025-02-26
1668,544,69,1,2025-06-12
1669,216,19,1,2025-06-27
1670,347,67,4,2025-10-14
1671,12,13,5,2025-04-03
1672,483,40,3,2025-11-04
1673,719,13,2,2026-01-20
1674,136,68,2,2025-10-25
1675,192,47,3,2026-02-16
1676,586,59,4,2025-07-16
1677,109,8,1,2025-07-18
1678,750,58,3,2025-08-23
1679,98,61,4,2025-07-22
1680,159,50,1,2025-03-04
1681,831,29,3,2025-10-27
1682,316,36,3,2025-05-04
1683,87,65,3,2025-12-05
1684,843,11,3,2025-08-05
1685,238,78,2,2025-09-24
1686,409,57,5,2025-05-03
1687,9,43,3,2026-02-13
1688,354,79,3,2025-07-04
1689,189,45,2,2025-06-08
1690,617,77,2,2025-09-07
1691,157,69,3,2025-09-15
1692,360,82,5,2025-10-24
1693,574,39,5,2026-01-18
1694,446,9,3,2025-09-11
1695,950,1,2,2025-10-27
1696,429,65,4,2025-03-24
1697,367,76,2,2025-02-28
1698,368,77,5,2025-08-24
1699,593,74,2,2025-10-09
1700,722,13,2,2025-09-05
1701,154,46,2,2025-03-12
1702,876,87,4,2025-05-08
1703,13,93,2,2025-04-30
1704,882,16,2,2025-10-11
1705,670,42,3,2025-05-08
1706,394,100,3,2025-10-06
1707,341,41,1,2025-11-06
1708,990,2,1,2025-03-14
1709,481,39,5,2025-03-15
1710,921,68,3,2025-07-26
1711,269,25,3,2026-01-29
1712,867,2,3,2025-08-13
1713,532,27,2,2026-01-13
1714,488,97,2,2025-08-04
1715,209,62,1,2025-09-04
1716,978,58,2,2025-12-16
1717,538,33,3,2025-10-20
1718,962,79,2,2025-05-09
1719,205,27,5,2025-12-09
1720,738,16,1,2025-09-02
1721,637,50,2,2026-02-15
1722,268,51,3,2025-07-10
1723,676,22,2,2025-10-29
1724,58,31,4,2025-07-24
1725,631,82,2,2025-08-23
1726,884,23,4,2025-02-28
1727,325,93,3,2025-07-22
1728,381,67,4,2025-11-22
1729,425,49,2,2025-07-29
1730,557,95,5,2025-10-15
1731,176,94,3,2025-06-04
1732,986,74,4,2025-04-09
1733,391,95,1,2025-04-15
1734,925,44,3,2025-04-29
1735,236,31,2,2025-12-19
1736,290,9,5,2025-10-06
1737,688,76,5,2025-05-01
1738,105,76,2,2025-11-28
1739,536,6,4,2025-04-22
1740,744,76,3,2025-08-06
1741,18,89,3,2025-09-23
1742,565,94,5,2025-03-15
1743,674,79,4,2025-10-17
1744,751,39,2,2026-02-11
1745,969,78,4,2026-01-11
1746,239,85,1,2025-04-24
1747,195,44,5,2025-05-03
1748,234,74,4,2025-05-02
1749,254,25,1,2025-03-13
1750,946,1,5,2025-12-27
1751,464,73,3,2026-01-17
1752,27,97,5,2025-08-10
1753,958,64,3,2025-12-27
1754,866,66,3,2025-12-14
1755,786,48,4,2025-12-06
1756,418,39,5,2025-07-07
1757,657,72,1,2025-11-08
1758,397,54,2,2025-04-01
1759,233,65,5,2025-05-20
1760,294,9,4,2025-02-23
1761,490,99,3,2025-07-20
1762,184,28,3,2025-06-11
1763,754,45,2,2025-06-30
1764,327,34,3,2025-10-07
1765,113,72,1,2025-02-17
1766,443,2,1,2026-02-06
1767,38,60,2,2025-07-31
1768,460,10,2,2026-02-05
1769,951,42,5,2025-10-08
1770,307,51,2,2025-07-11
1771,278,98,2,2025-12-22
1772,166,22,3,2025-03-14
1773,684,19,1,2025-07-17
1774,333,18,1,2025-05-07
1775,31,2,4,2025-04-19
1776,233,52,2,2026-01-30
1777,519,19,4,2025-04-17
1778,538,63,2,2025-12-09
1779,9,12,2,2025-05-01
1780,832,11,3,2025-05-15
1781,848,28,3,2025-05-20
1782,511,31,1,2025-09-21
1783,949,91,5,2025-05-12
1784,288,43,1,2025-03-03
1785,763,92,1,2025-11-03
1786,989,15,2,2025-06-19
1787,276,57,1,2025-03-24
1788,546,51,3,2025-08-08
1789,277,57,3,2025-05-10
1790,428,2,5,2025-08-22
1791,389,6,3,2025-11-04
1792,340,14,4,2025-07-25
1793,989,65,4,2026-01-08
1794,286,76,4,2025-11-14
1795,436,7,2,2026-02-16
1796,97,55,3,2025-03-12
1797,305,2,4,2025-12-14
1798,851,82,3,2025-09-30
1799,900,32,5,2025-10-01
1800,355,87,3,2026-01-18
1801,895,6,2,2025-08-18
1802,130,49,2,2025-07-17
1803,190,27,2,2025-03-14
1804,864,29,4,2025-02-19
1805,709,25,2,2025-09-07
1806,524,93,3,2025-03-04
1807,202,98,5,2025-04-15
